timestamp,data
7727000,30.0
7728000,48.0
7729000,32.0
7730000,35.0
7731000,36.0
7732000,44.0
7733000,44.0
7734000,49.0
7735000,40.0
7736000,40.0
7737000,40.0
7738000,34.0
7739000,54.0
7740000,30.0
7741000,39.0
7742000,41.0
7743000,44.0
7744000,42.0
7745000,44.0
7746000,45.0
7747000,44.0
7748000,44.0
7749000,42.0
7750000,29.0
7751000,47.0
7752000,37.0
7753000,37.0
7754000,34.0
7755000,45.0
7756000,44.0
7757000,41.0
7758000,37.0
7759000,41.0
7760000,27.0
7761000,44.0
7762000,43.0
7763000,41.0
7764000,42.0
7765000,37.0
7766000,46.0
7767000,38.0
7768000,36.0
7769000,41.0
7770000,38.0
7771000,31.0
7772000,42.0
7773000,26.0
7774000,28.0
7775000,41.0
7776000,33.0
7777000,36.0
7778000,42.0
7779000,56.0
7780000,43.0
7781000,49.0
7782000,42.0
7783000,37.0
7784000,35.0
7785000,41.0
7786000,34.0
7787000,46.0
7788000,29.0
7789000,41.0
7790000,42.0
7791000,38.0
7792000,40.0
7793000,42.0
7794000,34.0
7795000,38.0
7796000,36.0
7797000,32.0
7798000,38.0
7799000,43.0
7800000,35.0
7801000,43.0
7802000,40.0
7803000,39.0
7804000,47.0
7805000,41.0
7806000,43.0
7807000,40.0
7808000,37.0
7809000,38.0
7810000,40.0
7811000,33.0
7812000,35.0
7813000,45.0
7814000,35.0
7815000,37.0
7816000,42.0
7817000,38.0
7818000,40.0
7819000,43.0
7820000,36.0
7821000,43.0
7822000,39.0
7823000,41.0
7824000,43.0
7825000,40.0
7826000,44.0
7827000,45.0
7828000,43.0
7829000,35.0
7830000,35.0
7831000,28.0
7832000,47.0
7833000,44.0
7834000,40.0
7835000,39.0
7836000,41.0
7837000,35.0
7838000,49.0
7839000,45.0
7840000,39.0
7841000,33.0
7842000,32.0
7843000,49.0
7844000,32.0
7845000,33.0
7846000,38.0
7847000,50.0
7848000,41.0
7849000,33.0
7850000,40.0
7851000,39.0
7852000,27.0
7853000,47.0
7854000,32.0
7855000,48.0
7856000,42.0
7857000,43.0
7858000,39.0
7859000,45.0
7860000,33.0
7861000,58.0
7862000,27.0
7863000,45.0
7864000,35.0
7865000,39.0
7866000,41.0
7867000,42.0
7868000,54.0
7869000,45.0
7870000,46.0
7871000,42.0
7872000,34.0
7873000,36.0
7874000,41.0
7875000,32.0
7876000,33.0
7877000,32.0
7878000,40.0
7879000,47.0
7880000,41.0
7881000,31.0
7882000,42.0
7883000,49.0
7884000,34.0
7885000,34.0
7886000,38.0
7887000,38.0
7888000,50.0
7889000,46.0
7890000,31.0
7891000,53.0
7892000,32.0
7893000,36.0
7894000,40.0
7895000,42.0
7896000,48.0
7897000,39.0
7898000,18.0
7899000,29.0
7900000,47.0
7901000,45.0
7902000,30.0
7903000,36.0
7904000,41.0
7905000,45.0
7906000,46.0
7907000,32.0
7908000,39.0
7909000,31.0
7910000,33.0
7911000,30.0
7912000,45.0
7913000,40.0
7914000,25.0
7915000,38.0
7916000,43.0
7917000,34.0
7918000,39.0
7919000,30.0
7920000,34.0
7921000,48.0
7922000,40.0
7923000,33.0
7924000,47.0
7925000,34.0
7926000,43.0
7927000,36.0
7928000,49.0
7929000,48.0
7930000,36.0
7931000,48.0
7932000,48.0
7933000,45.0
7934000,42.0
7935000,44.0
7936000,39.0
7937000,47.0
7938000,42.0
7939000,57.0
7940000,39.0
7941000,46.0
7942000,42.0
7943000,49.0
7944000,34.0
7945000,47.0
7946000,37.0
7947000,41.0
7948000,38.0
7949000,34.0
7950000,36.0
7951000,48.0
7952000,33.0
7953000,43.0
7954000,43.0
7955000,48.0
7956000,35.0
7957000,45.0
7958000,39.0
7959000,56.0
7960000,46.0
7961000,37.0
7962000,38.0
7963000,42.0
7964000,37.0
7965000,38.0
7966000,44.0
7967000,31.0
7968000,42.0
7969000,38.0
7970000,34.0
7971000,40.0
7972000,45.0
7973000,40.0
7974000,41.0
7975000,27.0
7976000,48.0
7977000,45.0
7978000,32.0
7979000,49.0
7980000,36.0
7981000,32.0
7982000,39.0
7983000,28.0
7984000,59.0
7985000,49.0
7986000,39.0
7987000,37.0
7988000,42.0
7989000,41.0
7990000,45.0
7991000,19.0
7992000,43.0
7993000,31.0
7994000,43.0
7995000,42.0
7996000,29.0
7997000,30.0
7998000,38.0
7999000,40.0
8000000,50.0
8001000,43.0
8002000,50.0
8003000,46.0
8004000,32.0
8005000,32.0
8006000,39.0
8007000,39.0
8008000,40.0
8009000,32.0
8010000,34.0
8011000,27.0
8012000,36.0
8013000,51.0
8014000,45.0
8015000,42.0
8016000,49.0
8017000,44.0
8018000,35.0
8019000,30.0
8020000,52.0
8021000,25.0
8022000,42.0
8023000,45.0
8024000,43.0
8025000,44.0
8026000,32.0
8027000,32.0
8028000,45.0
8029000,36.0
8030000,50.0
8031000,63.0
8032000,39.0
8033000,33.0
8034000,36.0
8035000,31.0
8036000,30.0
8037000,24.0
8038000,48.0
8039000,38.0
8040000,29.0
8041000,29.0
8042000,43.0
8043000,52.0
8044000,42.0
8045000,39.0
8046000,22.0
8047000,42.0
8048000,30.0
8049000,39.0
8050000,35.0
8051000,47.0
8052000,37.0
8053000,42.0
8054000,34.0
8055000,46.0
8056000,42.0
8057000,39.0
8058000,50.0
8059000,42.0
8060000,38.0
8061000,40.0
8062000,55.0
8063000,34.0
8064000,34.0
8065000,43.0
8066000,37.0
8067000,45.0
8068000,37.0
8069000,38.0
8070000,45.0
8071000,46.0
8072000,45.0
8073000,47.0
8074000,36.0
8075000,29.0
8076000,41.0
8077000,38.0
8078000,46.0
8079000,25.0
8080000,39.0
8081000,49.0
8082000,35.0
8083000,38.0
8084000,41.0
8085000,39.0
8086000,31.0
8087000,48.0
8088000,44.0
8089000,36.0
8090000,43.0
8091000,33.0
8092000,32.0
8093000,40.0
8094000,33.0
8095000,39.0
8096000,46.0
8097000,38.0
8098000,39.0
8099000,34.0
8100000,38.0
8101000,46.0
8102000,37.0
8103000,39.0
8104000,49.0
8105000,53.0
8106000,49.0
8107000,48.0
8108000,44.0
8109000,54.0
8110000,32.0
8111000,45.0
8112000,43.0
8113000,42.0
8114000,38.0
8115000,39.0
8116000,31.0
8117000,50.0
8118000,34.0
8119000,57.0
8120000,42.0
8121000,49.0
8122000,48.0
8123000,39.0
8124000,44.0
8125000,50.0
8126000,37.0
8127000,38.0
8128000,38.0
8129000,37.0
8130000,46.0
8131000,47.0
8132000,36.0
8133000,38.0
8134000,37.0
8135000,33.0
8136000,38.0
8137000,48.0
8138000,37.0
8139000,48.0
8140000,36.0
8141000,44.0
8142000,47.0
8143000,39.0
8144000,38.0
8145000,42.0
8146000,41.0
8147000,42.0
8148000,40.0
8149000,30.0
8150000,38.0
8151000,44.0
8152000,38.0
8153000,53.0
8154000,37.0
8155000,43.0
8156000,36.0
8157000,46.0
8158000,40.0
8159000,46.0
8160000,37.0
8161000,47.0
8162000,51.0
8163000,44.0
8164000,44.0
8165000,35.0
8166000,39.0
8167000,39.0
8168000,41.0
8169000,39.0
8170000,39.0
8171000,41.0
8172000,37.0
8173000,42.0
8174000,41.0
8175000,50.0
8176000,35.0
8177000,43.0
8178000,48.0
8179000,36.0
8180000,36.0
8181000,41.0
8182000,32.0
8183000,44.0
8184000,37.0
8185000,44.0
8186000,39.0
8187000,31.0
8188000,33.0
8189000,34.0
8190000,45.0
8191000,38.0
8192000,39.0
8193000,36.0
8194000,30.0
8195000,35.0
8196000,52.0
8197000,43.0
8198000,40.0
8199000,31.0
8200000,42.0
8201000,51.0
8202000,27.0
8203000,36.0
8204000,37.0
8205000,46.0
8206000,34.0
8207000,31.0
8208000,45.0
8209000,41.0
8210000,46.0
8211000,37.0
8212000,38.0
8213000,43.0
8214000,41.0
8215000,39.0
8216000,52.0
8217000,35.0
8218000,45.0
8219000,34.0
8220000,29.0
8221000,45.0
8222000,43.0
8223000,44.0
8224000,43.0
8225000,39.0
8226000,51.0
8227000,48.0
8228000,43.0
8229000,40.0
8230000,53.0
8231000,43.0
8232000,36.0
8233000,40.0
8234000,32.0
8235000,37.0
8236000,37.0
8237000,39.0
8238000,42.0
8239000,29.0
8240000,38.0
8241000,46.0
8242000,43.0
8243000,33.0
8244000,51.0
8245000,31.0
8246000,40.0
8247000,38.0
8248000,40.0
8249000,38.0
8250000,35.0
8251000,46.0
8252000,37.0
8253000,36.0
8254000,39.0
8255000,30.0
8256000,26.0
8257000,46.0
8258000,35.0
8259000,33.0
8260000,39.0
8261000,54.0
8262000,42.0
8263000,43.0
8264000,45.0
8265000,35.0
8266000,33.0
8267000,45.0
8268000,44.0
8269000,42.0
8270000,39.0
8271000,48.0
8272000,48.0
8273000,39.0
8274000,36.0
8275000,45.0
8276000,36.0
8277000,35.0
8278000,47.0
8279000,41.0
8280000,36.0
8281000,35.0
8282000,35.0
8283000,31.0
8284000,43.0
8285000,42.0
8286000,54.0
8287000,59.0
8288000,36.0
8289000,33.0
8290000,30.0
8291000,41.0
8292000,41.0
8293000,50.0
8294000,47.0
8295000,45.0
8296000,30.0
8297000,48.0
8298000,35.0
8299000,43.0
8300000,40.0
8301000,48.0
8302000,42.0
8303000,36.0
8304000,38.0
8305000,43.0
8306000,33.0
8307000,43.0
8308000,37.0
8309000,36.0
8310000,40.0
8311000,41.0
8312000,45.0
8313000,45.0
8314000,46.0
8315000,38.0
8316000,39.0
8317000,30.0
8318000,48.0
8319000,49.0
8320000,35.0
8321000,29.0
8322000,38.0
8323000,37.0
8324000,37.0
8325000,46.0
8326000,32.0
8327000,49.0
8328000,38.0
8329000,44.0
8330000,44.0
8331000,33.0
8332000,37.0
8333000,36.0
8334000,43.0
8335000,45.0
8336000,41.0
8337000,43.0
8338000,41.0
8339000,38.0
8340000,38.0
8341000,33.0
8342000,29.0
8343000,41.0
8344000,43.0
8345000,38.0
8346000,34.0
8347000,44.0
8348000,28.0
8349000,41.0
8350000,41.0
8351000,38.0
8352000,29.0
8353000,45.0
8354000,39.0
8355000,45.0
8356000,41.0
8357000,41.0
8358000,42.0
8359000,42.0
8360000,44.0
8361000,42.0
8362000,33.0
8363000,52.0
8364000,38.0
8365000,35.0
8366000,42.0
8367000,34.0
8368000,42.0
8369000,24.0
8370000,38.0
8371000,38.0
8372000,44.0
8373000,39.0
8374000,46.0
8375000,33.0
8376000,37.0
8377000,37.0
8378000,29.0
8379000,45.0
8380000,41.0
8381000,51.0
8382000,31.0
8383000,41.0
8384000,42.0
8385000,39.0
8386000,50.0
8387000,28.0
8388000,33.0
8389000,25.0
8390000,45.0
8391000,50.0
8392000,40.0
8393000,32.0
8394000,41.0
8395000,40.0
8396000,37.0
8397000,41.0
8398000,43.0
8399000,39.0
8400000,38.0
8401000,27.0
8402000,39.0
8403000,45.0
8404000,44.0
8405000,31.0
8406000,42.0
8407000,45.0
8408000,44.0
8409000,40.0
8410000,41.0
8411000,38.0
8412000,39.0
8413000,40.0
8414000,35.0
8415000,44.0
8416000,38.0
8417000,54.0
8418000,43.0
8419000,46.0
8420000,34.0
8421000,41.0
8422000,32.0
8423000,39.0
8424000,35.0
8425000,42.0
8426000,34.0
8427000,42.0
8428000,48.0
8429000,36.0
8430000,41.0
8431000,32.0
8432000,32.0
8433000,44.0
8434000,29.0
8435000,35.0
8436000,48.0
8437000,41.0
8438000,42.0
8439000,41.0
8440000,34.0
8441000,35.0
8442000,33.0
8443000,51.0
8444000,48.0
8445000,42.0
8446000,39.0
8447000,47.0
8448000,40.0
8449000,38.0
8450000,33.0
8451000,44.0
8452000,36.0
8453000,36.0
8454000,41.0
8455000,30.0
8456000,50.0
8457000,36.0
8458000,36.0
8459000,32.0
8460000,39.0
8461000,39.0
8462000,32.0
8463000,48.0
8464000,46.0
8465000,39.0
8466000,32.0
8467000,33.0
8468000,37.0
8469000,43.0
8470000,33.0
8471000,47.0
8472000,39.0
8473000,46.0
8474000,35.0
8475000,47.0
8476000,35.0
8477000,45.0
8478000,37.0
8479000,40.0
8480000,34.0
8481000,28.0
8482000,42.0
8483000,40.0
8484000,42.0
8485000,41.0
8486000,38.0
8487000,48.0
8488000,49.0
8489000,52.0
8490000,34.0
8491000,34.0
8492000,37.0
8493000,44.0
8494000,46.0
8495000,44.0
8496000,49.0
8497000,27.0
8498000,38.0
8499000,42.0
8500000,34.0
8501000,34.0
8502000,42.0
8503000,44.0
8504000,47.0
8505000,46.0
8506000,35.0
8507000,49.0
8508000,35.0
8509000,40.0
8510000,48.0
8511000,46.0
8512000,32.0
8513000,44.0
8514000,31.0
8515000,35.0
8516000,40.0
8517000,28.0
8518000,40.0
8519000,37.0
8520000,44.0
8521000,44.0
8522000,29.0
8523000,53.0
8524000,51.0
8525000,37.0
8526000,58.0
8527000,37.0
8528000,42.0
8529000,48.0
8530000,51.0
8531000,52.0
8532000,34.0
8533000,46.0
8534000,42.0
8535000,55.0
8536000,45.0
8537000,41.0
8538000,36.0
8539000,37.0
8540000,35.0
8541000,38.0
8542000,46.0
8543000,44.0
8544000,39.0
8545000,30.0
8546000,45.0
8547000,37.0
8548000,41.0
8549000,49.0
8550000,38.0
8551000,47.0
8552000,39.0
8553000,31.0
8554000,53.0
8555000,57.0
8556000,41.0
8557000,46.0
8558000,46.0
8559000,34.0
8560000,43.0
8561000,54.0
8562000,35.0
8563000,42.0
8564000,37.0
8565000,40.0
8566000,38.0
8567000,40.0
8568000,46.0
8569000,41.0
8570000,24.0
8571000,35.0
8572000,33.0
8573000,41.0
8574000,49.0
8575000,39.0
8576000,34.0
8577000,43.0
8578000,50.0
8579000,42.0
8580000,42.0
8581000,41.0
8582000,40.0
8583000,49.0
8584000,37.0
8585000,51.0
8586000,43.0
8587000,40.0
8588000,37.0
8589000,37.0
8590000,37.0
8591000,39.0
8592000,35.0
8593000,38.0
8594000,40.0
8595000,40.0
8596000,49.0
8597000,29.0
8598000,40.0
8599000,42.0
8600000,38.0
8601000,47.0
8602000,42.0
8603000,34.0
8604000,35.0
8605000,30.0
8606000,44.0
8607000,45.0
8608000,33.0
8609000,32.0
8610000,51.0
8611000,31.0
8612000,34.0
8613000,35.0
8614000,36.0
8615000,35.0
8616000,57.0
8617000,56.0
8618000,38.0
8619000,37.0
8620000,48.0
8621000,39.0
8622000,48.0
8623000,41.0
8624000,30.0
8625000,49.0
8626000,41.0
8627000,39.0
8628000,42.0
8629000,40.0
8630000,38.0
8631000,39.0
8632000,36.0
8633000,41.0
8634000,43.0
8635000,45.0
8636000,37.0
8637000,43.0
8638000,44.0
8639000,38.0
8640000,41.0
8641000,51.0
8642000,29.0
8643000,54.0
8644000,43.0
8645000,39.0
8646000,41.0
8647000,49.0
8648000,48.0
8649000,37.0
8650000,40.0
8651000,45.0
8652000,19.0
8653000,27.0
8654000,32.0
8655000,38.0
8656000,47.0
8657000,43.0
8658000,41.0
8659000,57.0
8660000,47.0
8661000,36.0
8662000,37.0
8663000,42.0
8664000,40.0
8665000,34.0
8666000,46.0
8667000,29.0
8668000,48.0
8669000,43.0
8670000,38.0
8671000,37.0
8672000,49.0
8673000,41.0
8674000,47.0
8675000,41.0
8676000,49.0
8677000,48.0
8678000,44.0
8679000,45.0
8680000,35.0
8681000,36.0
8682000,29.0
8683000,34.0
8684000,36.0
8685000,39.0
8686000,32.0
8687000,38.0
8688000,43.0
8689000,40.0
8690000,34.0
8691000,33.0
8692000,43.0
8693000,39.0
8694000,50.0
8695000,43.0
8696000,48.0
8697000,42.0
8698000,40.0
8699000,50.0
8700000,44.0
8701000,34.0
8702000,43.0
8703000,57.0
8704000,41.0
8705000,50.0
8706000,33.0
8707000,46.0
8708000,41.0
8709000,45.0
8710000,38.0
8711000,36.0
8712000,37.0
8713000,45.0
8714000,39.0
8715000,41.0
8716000,33.0
8717000,42.0
8718000,49.0
8719000,32.0
8720000,44.0
8721000,37.0
8722000,46.0
8723000,35.0
8724000,39.0
8725000,36.0
8726000,40.0
8727000,35.0
8728000,45.0
8729000,39.0
8730000,37.0
8731000,52.0
8732000,49.0
8733000,45.0
8734000,30.0
8735000,24.0
8736000,41.0
8737000,37.0
8738000,36.0
8739000,40.0
8740000,36.0
8741000,36.0
8742000,42.0
8743000,37.0
8744000,38.0
8745000,36.0
8746000,35.0
8747000,35.0
8748000,34.0
8749000,36.0
8750000,45.0
8751000,44.0
8752000,31.0
8753000,39.0
8754000,36.0
8755000,34.0
8756000,44.0
8757000,26.0
8758000,37.0
8759000,58.0
8760000,35.0
8761000,49.0
8762000,39.0
8763000,42.0
8764000,54.0
8765000,44.0
8766000,43.0
8767000,28.0
8768000,36.0
8769000,35.0
8770000,33.0
8771000,39.0
8772000,39.0
8773000,39.0
8774000,40.0
8775000,50.0
8776000,38.0
8777000,25.0
8778000,43.0
8779000,32.0
8780000,42.0
8781000,30.0
8782000,45.0
8783000,38.0
8784000,37.0
8785000,45.0
8786000,31.0
8787000,36.0
8788000,38.0
8789000,47.0
8790000,32.0
8791000,47.0
8792000,36.0
8793000,29.0
8794000,35.0
8795000,50.0
8796000,42.0
8797000,37.0
8798000,41.0
8799000,37.0
8800000,54.0
8801000,40.0
8802000,38.0
8803000,45.0
8804000,35.0
8805000,38.0
8806000,40.0
8807000,44.0
8808000,35.0
8809000,31.0
8810000,34.0
8811000,35.0
8812000,39.0
8813000,32.0
8814000,39.0
8815000,34.0
8816000,43.0
8817000,40.0
8818000,39.0
8819000,42.0
8820000,39.0
8821000,38.0
8822000,38.0
8823000,43.0
8824000,39.0
8825000,35.0
8826000,47.0
8827000,39.0
8828000,48.0
8829000,33.0
8830000,32.0
8831000,38.0
8832000,38.0
8833000,28.0
8834000,37.0
8835000,42.0
8836000,35.0
8837000,37.0
8838000,28.0
8839000,47.0
8840000,34.0
8841000,49.0
8842000,58.0
8843000,41.0
8844000,52.0
8845000,45.0
8846000,43.0
8847000,41.0
8848000,43.0
8849000,60.0
8850000,38.0
8851000,44.0
8852000,32.0
8853000,41.0
8854000,39.0
8855000,39.0
8856000,36.0
8857000,47.0
8858000,49.0
8859000,38.0
8860000,41.0
8861000,52.0
8862000,40.0
8863000,39.0
8864000,38.0
8865000,46.0
8866000,47.0
8867000,37.0
8868000,30.0
8869000,39.0
8870000,53.0
8871000,46.0
8872000,35.0
8873000,38.0
8874000,37.0
8875000,40.0
8876000,45.0
8877000,33.0
8878000,52.0
8879000,37.0
8880000,33.0
8881000,36.0
8882000,46.0
8883000,37.0
8884000,31.0
8885000,47.0
8886000,39.0
8887000,40.0
8888000,32.0
8889000,39.0
8890000,37.0
8891000,51.0
8892000,50.0
8893000,41.0
8894000,42.0
8895000,33.0
8896000,40.0
8897000,40.0
8898000,35.0
8899000,45.0
8900000,40.0
8901000,29.0
8902000,37.0
8903000,40.0
8904000,51.0
8905000,39.0
8906000,42.0
8907000,40.0
8908000,37.0
8909000,36.0
8910000,45.0
8911000,38.0
8912000,41.0
8913000,33.0
8914000,37.0
8915000,46.0
8916000,41.0
8917000,30.0
8918000,30.0
8919000,39.0
8920000,30.0
8921000,31.0
8922000,47.0
8923000,33.0
8924000,28.0
8925000,48.0
8926000,45.0
8927000,39.0
8928000,40.0
8929000,36.0
8930000,37.0
8931000,35.0
8932000,36.0
8933000,39.0
8934000,38.0
8935000,39.0
8936000,50.0
8937000,45.0
8938000,53.0
8939000,47.0
8940000,35.0
8941000,32.0
8942000,40.0
8943000,39.0
8944000,40.0
8945000,44.0
8946000,41.0
8947000,49.0
8948000,41.0
8949000,39.0
8950000,41.0
8951000,41.0
8952000,29.0
8953000,29.0
8954000,51.0
8955000,37.0
8956000,38.0
8957000,42.0
8958000,38.0
8959000,38.0
8960000,44.0
8961000,45.0
8962000,34.0
8963000,35.0
8964000,44.0
8965000,45.0
8966000,36.0
8967000,45.0
8968000,42.0
8969000,37.0
8970000,44.0
8971000,35.0
8972000,35.0
8973000,41.0
8974000,38.0
8975000,50.0
8976000,38.0
8977000,41.0
8978000,28.0
8979000,39.0
8980000,45.0
8981000,38.0
8982000,32.0
8983000,43.0
8984000,40.0
8985000,30.0
8986000,34.0
8987000,41.0
8988000,39.0
8989000,51.0
8990000,41.0
8991000,37.0
8992000,38.0
8993000,43.0
8994000,30.0
8995000,39.0
8996000,39.0
8997000,45.0
8998000,41.0
8999000,37.0
9000000,36.0
9001000,38.0
9002000,42.0
9003000,52.0
9004000,37.0
9005000,59.0
9006000,31.0
9007000,51.0
9008000,41.0
9009000,51.0
9010000,38.0
9011000,40.0
9012000,40.0
9013000,46.0
9014000,40.0
9015000,43.0
9016000,39.0
9017000,47.0
9018000,34.0
9019000,38.0
9020000,39.0
9021000,44.0
9022000,45.0
9023000,37.0
9024000,40.0
9025000,37.0
9026000,54.0
9027000,55.0
9028000,43.0
9029000,37.0
9030000,50.0
9031000,47.0
9032000,40.0
9033000,36.0
9034000,41.0
9035000,34.0
9036000,40.0
9037000,56.0
9038000,45.0
9039000,46.0
9040000,37.0
9041000,36.0
9042000,39.0
9043000,52.0
9044000,40.0
9045000,44.0
9046000,36.0
9047000,40.0
9048000,41.0
9049000,30.0
9050000,38.0
9051000,40.0
9052000,44.0
9053000,30.0
9054000,32.0
9055000,39.0
9056000,37.0
9057000,51.0
9058000,49.0
9059000,41.0
9060000,54.0
9061000,38.0
9062000,38.0
9063000,26.0
9064000,39.0
9065000,45.0
9066000,36.0
9067000,30.0
9068000,40.0
9069000,36.0
9070000,40.0
9071000,35.0
9072000,36.0
9073000,32.0
9074000,44.0
9075000,36.0
9076000,35.0
9077000,43.0
9078000,29.0
9079000,41.0
9080000,42.0
9081000,30.0
9082000,35.0
9083000,38.0
9084000,37.0
9085000,30.0
9086000,36.0
9087000,46.0
9088000,30.0
9089000,34.0
9090000,40.0
9091000,37.0
9092000,36.0
9093000,37.0
9094000,39.0
9095000,41.0
9096000,48.0
9097000,37.0
9098000,52.0
9099000,41.0
9100000,44.0
9101000,49.0
9102000,41.0
9103000,28.0
9104000,44.0
9105000,37.0
9106000,42.0
9107000,42.0
9108000,40.0
9109000,33.0
9110000,34.0
9111000,45.0
9112000,37.0
9113000,40.0
9114000,49.0
9115000,38.0
9116000,42.0
9117000,50.0
9118000,46.0
9119000,36.0
9120000,43.0
9121000,46.0
9122000,39.0
9123000,46.0
9124000,43.0
9125000,50.0
9126000,33.0
9127000,43.0
9128000,41.0
9129000,39.0
9130000,36.0
9131000,52.0
9132000,49.0
9133000,36.0
9134000,37.0
9135000,41.0
9136000,53.0
9137000,33.0
9138000,45.0
9139000,43.0
9140000,38.0
9141000,35.0
9142000,34.0
9143000,35.0
9144000,40.0
9145000,48.0
9146000,45.0
9147000,42.0
9148000,39.0
9149000,39.0
9150000,39.0
9151000,54.0
9152000,47.0
9153000,41.0
9154000,40.0
9155000,35.0
9156000,36.0
9157000,50.0
9158000,39.0
9159000,36.0
9160000,40.0
9161000,38.0
9162000,43.0
9163000,48.0
9164000,43.0
9165000,43.0
9166000,43.0
9167000,39.0
9168000,36.0
9169000,39.0
9170000,37.0
9171000,36.0
9172000,27.0
9173000,32.0
9174000,36.0
9175000,37.0
9176000,34.0
9177000,40.0
9178000,40.0
9179000,38.0
9180000,33.0
9181000,36.0
9182000,28.0
9183000,29.0
